ID_NAME_PAIR,NUM_REGISTERED_VOTERS
"('120055', 'LOURISTON TWP')",91
"('680050', 'FALUN TOWNSHIP')",159
"('240120', 'GENEVA')",326
"('272160', 'MINNETONKA W-3 P-D')",1794
"('530145', 'WILMONT TWP.')",118
"('550174', 'ROCHESTER W5 P2')",1220
"('140230', 'PARKE TWP')",355
"('860040', 'CHATHAM TWP')",881
"('300070', 'STANCHFIELD TWP')",718
"('750081', 'MORRIS P-3B')",514
"('530035', 'DUNDEE')",48
"('271835', 'MINNEAPOLIS W-10 P-07')",1789
"('820220', 'NEWPORT')",2002
"('720080', 'KELSO TWP.')",198
"('22405', 'NOWTHEN P-1A')",1911
"('70212', 'MINNESOTA LAKE')",6
"('290137', 'STEAMBOAT RIVER TWP. P-2')",4
"('650145', 'PALMYRA TWP.')",127
"('560245', 'HOBART TWP')",574
"('620480', 'ROSEVILLE P-06')",1982
"('240140', 'HARTLAND TWP.')",170
"('550075', 'ORION TWP.')",355
"('550108', 'ROCHESTER W1 P7')",1783
"('60015', 'ARTICHOKE TWP')",59
"('30205', 'SPRUCE GROVE TWP')",197
"('240150', 'HAYWARD TWP.')",242
"('690195', 'DULUTH P-11')",2955
"('620610', 'ST. PAUL W-1 P-08')",2174
"('850230', 'WINONA W-4 P-4')",1233
"('60100', 'TOQUA TWP')",28
"('170055', 'HIGHWATER TWP')",105
"('30052', 'DETROIT TWP P-3')",0
"('690971', 'UNORG. PRCT. 16')",109
"('370090', 'LOUISBURG')",26
"('740090', 'OWATONNA W-2 P-2')",1886
"('820310', 'STILLWATER W-1 P-1')",1184
"('860045', 'CLEARWATER')",1044
"('20510', 'BLAINE W-3 P-2')",1577
"('770105', 'KANDOTA TWP')",506
"('270070', 'BLOOMINGTON W-2 P-26')",1888
"('271925', 'MINNEAPOLIS W-12 P-05')",1714
"('600360', 'ONSTAD TWP.')",43
"('70213', 'NORTH MANKATO')",2
"('430065', 'HELEN TOWNSHIP')",561
"('210070', 'FORADA')",121
"('550088', 'PINE ISLAND')",520
"('380115', 'UNORG TERR NO 2 PREC 1')",258
"('270695', 'EDEN PRAIRIE P-02')",1912
"('600005', 'ANDOVER TWP.')",85
"('580005', 'ARLONE TWP.')",223
"('850010', 'DAKOTA')",211
"('160035', 'LUTSEN PREC 10')",342
"('610130', 'VILLARD')",139
"('210120', 'MILLERVILLE')",53
"('621370', 'ST. PAUL W-6 P-09')",2279
"('140240', 'SABIN CITY')",322
"('580100', 'HENRIETTE')",38
"('230165', 'SPRING VALLEY')",1409
"('140130', 'HUMBOLDT TWP')",182
"('70060', 'JUDSON TWP')",345
"('450050', 'COMO TWP.')",28
"('610010', 'BARSNESS TWP.')",99
"('690230', 'DULUTH P-17')",1566
"('340135', 'RAYMOND')",479
"('20425', 'BLAINE W-2 P-4A')",1740
"('10085', 'KIMBERLY TWP')",132
"('240135', 'HARTLAND')",197
"('640220', 'WILLOW LAKE TWP.')",140
"('180190', 'LAKE EDWARD TWP')",1468
"('430130', 'SILVER LAKE CITY')",462
"('10075', 'IDUN TWP')",131
"('580025', 'BIRCH CREEK TWP.')",137
"('110317', 'WINNIE PORTAGE LAKES')",123
"('180135', 'FORT RIPLEY TWP')",574
"('870040', 'FORTIER TWP')",59
"('100015', 'CARVER')",2616
"('510040', 'DES MOINES RIVER')",96
"('580165', 'PARK TWP.')",22
"('10165', 'SALO TWP')",61
"('790055', 'KELLOGG')",303
"('240085', 'CARLSTON TWP.')",187
"('620679', 'ST. PAUL W-1 P-17')",238
"('180195', 'LITTLE PINE TWP')",44
"('560125', 'EASTERN TWP')",158
"('820445', 'WOODBURY P-15')",2110
"('680015', 'BARTO TOWNSHIP')",96
"('720095', 'NEW AUBURN TWP.')",268
"('30140', 'LAKE VIEW TWP')",1147
"('340090', 'LAKE ELIZABETH TWP.')",121
"('690030', 'AULT TWP.')",85
"('820085', 'COTTAGE GROVE P-10')",880
"('270567', 'CRYSTAL W-2 P-03')",671
"('70255', 'VERNON CENTER')",160
"('690990', 'UNORG. PRCT. 12')",6
"('260075', 'MACSVILLE TWP')",76
"('760115', 'MURDOCK')",132
"('271680', 'MINNEAPOLIS W-7 P-08')",3745
"('271250', 'MAPLE GROVE P-13')",1884
"('700150', 'SHAKOPEE P-10')",2547
"('690015', 'ALDEN TWP.')",132
"('60040', 'CORRELL')",17
"('150060', 'HOLST TWP')",207
"('500095', 'DEXTER TWP.')",183
"('660015', 'DUNDAS')",872
"('360023', 'DINNER CREEK UNORGANIZED')",36
"('180230', 'OAK LAWN TWP')",1101
"('790065', 'LAKE CITY P-1')",866
"('272315', 'NEW HOPE P-05')",1252
"('192910', 'LAKEVILLE P-01')",2251
"('470125', 'LITCHFIELD W-5')",651
"('192640', 'HASTINGS W-3 P-1')",1831
"('310060', 'BOVEY')",411
"('560395', 'SCAMBLER TWP')",368
"('470120', 'LITCHFIELD W-4')",748
"('290055', 'HELGA TWP.')",967
"('220060', 'EASTON')",119
"('180110', 'DEERWOOD TWP')",961
"('260050', 'HOFFMAN')",403
"('800060', 'ORTON TWP.')",112
"('340185', 'WILLMAR W-1 P-3')",736
"('610015', 'BEN WADE TWP.')",162
"('270890', 'EDINA P-08')",1764
"('780027', 'DUMONT')",65
"('630015', 'EMARDVILLE TWP.')",110
"('460100', 'FOX LAKE TWP.')",185
"('480100', 'PAGE TWP.')",427
"('810065', 'ST. MARY TWP.')",263
"('21420', 'COON RAPIDS W-5 P-4')",907
"('50070', 'ST CLOUD W2 P1')",1181
"('550144', 'ROCHESTER W3 P3')",1184
"('420125', 'MINNEOTA')",757
"('720005', 'ALFSBORG TWP.')",174
"('830060', 'MADELIA TWP')",209
"('320120', 'ROST TWP.')",112
"('730025', 'AVON TWP P-1')",705
"('240180', 'MOSCOW TWP.')",365
"('70010', 'BEAUFORD TWP')",247
"('500130', 'LE ROY TWP.')",211
"('100072', 'DAHLGREN TWP P-2')",46
"('670005', 'BATTLE PLAIN TWP')",94
"('590010', 'ALTONA TWP.')",84
"('20820', 'COLUMBIA HEIGHTS P-4')",1492
"('620700', 'ST. PAUL W-2 P-03')",2394
"('680165', 'SKAGEN TOWNSHIP')",132
"('240200', 'OAKLAND TWP.')",216
"('250130', 'RED WING W-2 P-2')",1121
"('420080', 'LYND')",209
"('750090', 'PEPPERTON TWP.')",70
"('210170', 'SPRUCE HILL TWP.')",262
"('450230', 'STRANDQUIST')",41
"('60085', 'ORTONVILLE P-2')",384
"('680122', 'JUNEBERRY/BLOOMING VALLEY UNORG')",15
"('250020', 'CANNON FALLS P-1')",1267
"('110118', 'HARDWOOD SOUTH')",29
"('30190', 'SHELL LAKE TWP')",197
"('191830', 'EAGAN P-13')",2443
"('40225', 'SPRUCE GROVE TWP')",41
"('510125', 'SHETEK TWP')",213
"('340170', 'WHITEFIELD TWP.')",315
"('560210', 'FERGUS FALLS TWP')",459
"('210005', 'ALEXANDRIA W-1 P-1')",294
"('272330', 'NEW HOPE P-07')",2328
"('280100', 'SHELDON TWP.')",185
"('22210', 'LINO LAKES P-2')",1996
"('730430', 'SAUK CENTRE TWP')",692
"('22510', 'OAK GROVE P-2')",1471
"('192770', 'INVER GROVE HTS P-07')",1951
"('620860', 'ST. PAUL W-3 P-03')",2671
"('820275', 'PINE SPRINGS')",290
"('540060', 'HALSTAD TWP.')",59
"('780055', 'REDPATH TWP.')",19
"('730415', 'SARTELL P-5')",1189
"('271910', 'MINNEAPOLIS W-12 P-02')",2330
"('270360', 'BROOKLYN PARK W-E P-4A')",2176
"('271880', 'MINNEAPOLIS W-11 P-05')",1459
"('271225', 'MAPLE GROVE P-08')",1849
"('820270', 'OAK PARK HEIGHTS P-2')",1786
"('270335', 'BROOKLYN PARK W-C P-8')",2442
"('110315', 'WILSON TWP')",352
"('730260', 'ST CLOUD W1 P1')",1009
"('140070', 'FLOWING TWP')",52
"('621390', 'ST. PAUL W-6 P-11')",1614
"('420045', 'FLORENCE')",19
"('500035', 'AUSTIN W-2 P-2')",2540
"('490020', 'BOWLUS')",139
"('690260', 'DULUTH P-22')",1632
"('330035', 'GRASS LAKE TWP.')",562
"('80055', 'LAKE HANSKA TWP')",188
"('110105', 'FEDERAL DAM')",57
"('80065', 'LINDEN TWP')",185
"('271930', 'MINNEAPOLIS W-12 P-06')",1505
"('70200', 'MAPLETON')",996
"('760015', 'BENSON P-1')",922
"('271525', 'MINNEAPOLIS W-4 P-05')",2739
"('130045', 'HARRIS')",672
"('800040', 'MEADOW TWP.')",114
"('610025', 'CHIPPEWA FALLS TWP.')",167
"('110065', 'BUNGO TWP')",95
"('710155', 'LIVONIA TWP P3')",70
"('480045', 'HAYLAND TWP.')",298
"('110225', 'POWERS TWP')",496
"('430015', 'BISCAY CITY')",65
"('540015', 'ANTHONY TWP.')",32
"('730255', 'ST AUGUSTA')",2212
"('50115', 'SAUK RAPIDS TWP')",365
"('760025', 'BENSON TWP.')",214
"('530115', 'ROUND LAKE')",202
"('600195', 'FERTILE')",486
"('180140', 'GAIL LAKE TWP')",49
"('820165', 'HUGO W-3 P-3B')",838
"('840035', 'BRECKENRIDGE P-2')",634
"('560435', 'VERGAS')",216
"('271360', 'MINNEAPOLIS W-1 P-01')",928
"('10225', 'WILLIAMS TWP')",74
"('621650', 'SPRING LAKE PARK P-1R')",106
"('460080', 'FAIRMONT W-4 P-1')",640
"('840010', 'ANDREA TWP.')",40
"('272320', 'NEW HOPE P-06')",711
"('170105', 'SPRINGFIELD TWP')",80
"('440080', 'ROSEDALE TWP')",89
"('580170', 'PARTRIDGE TWP.')",392
"('290095', 'LAKEPORT TWP. P-1')",496
"('440065', 'OAKLAND TWP')",136
"('600060', 'COLUMBIA TWP.')",287
"('110170', 'MAPLE TWP')",229
"('400115', 'SHARON TWP.')",414
"('260105', 'SANFORD TWP')",107
"('110150', 'LIMA TWP')",64
"('730265', 'ST CLOUD W1 P2')",1320
"('730345', 'ST CLOUD W4 P4')",1553
"('690857', 'UNORG. PRCT. 2')",255
"('270965', 'EXCELSIOR P-01')",1516
"('270460', 'CHAMPLIN W-3 P-01')",3283
"('194710', 'VERMILLION TWP')",805
"('140090', 'GLYNDON TWP')",181
"('50005', 'ALBERTA TWP')",469
"('250030', 'CANNON FALLS TWP.')",783
"('300080', 'WYANETT TWP')",1140
"('240080', 'BATH TWP.')",269
"('510115', 'MOULTON TWP')",128
"('271980', 'MINNEAPOLIS W-13 P-05')",1569
"('730295', 'ST CLOUD W2 P2')",1815
"('600300', 'KEYSTONE TWP.')",58
"('191130', 'APPLE VALLEY P-13')",2127
"('70090', 'MCPHERSON TWP')",268
"('370120', 'MARIETTA')",86
"('430010', 'BERGEN TOWNSHIP')",589
"('750080', 'MORRIS P-3A')",629
"('150020', 'CLOVER TWP')",73
"('730080', 'ELROSA')",121
"('550202', 'ROCHESTER W6 P5')",745
"('130090', 'STACY')",846
"('20440', 'BLAINE W-2 P-6')",2535
"('110262', 'SUCKER LAKES')",7
"('600295', 'KERTSONVILLE TWP.')",66
"('450135', 'LINSELL TWP.')",16
"('272420', 'PLYMOUTH W-1 P-05')",2181
"('110250', 'SHINGOBEE TWP P-1')",1021
"('230045', 'CARROLTON TWP.')",247
"('271455', 'MINNEAPOLIS W-2 P-10')",1934
"('180070', 'CROSBY PREC 2')",464
"('660135', 'WARSAW TWP.')",860
"('710005', 'BALDWIN TWP P2')",1995
"('690475', 'EVELETH P-1')",1616
"('750076', 'MORRIS P-2B')",505
"('430080', 'HUTCHINSON CITY P-3')",2900
"('340005', 'ARCTANDER TWP.')",238
"('20110', 'ANOKA P-2')",1348
"('100115', 'VICTORIA P-1')",1117
"('510080', 'IONA TWP')",86
"('310025', 'BALSAM TWP')",395
"('460145', 'NORTHROP')",124
"('550208', 'ROCHESTER W6 P8')",835
"('560120', 'EAGLE LAKE TWP')",284
"('380135', 'UNORG TERR NO 2 PREC 5')",95
"('820180', 'LAKELAND')",1264
"('70250', 'STERLING TWP')",178
"('700105', 'SAVAGE P-1')",1996
"('570050', 'MAYFIELD TWP')",35
"('550030', 'ELMIRA TWP.')",243
"('870090', 'MINNESOTA FALLS TWP')",252
"('272240', 'MINNETRISTA P-1A')",1616
"('250035', 'CHERRY GROVE TWP.')",244
"('450010', 'ALMA TWP.')",56
"('170095', 'SELMA TWP')",104
"('630075', 'RED LAKE FALLS W-3')",245
"('790100', 'MINNEISKA TWP.')",104
"('690250', 'DULUTH P-20')",896
"('530175', 'WORTHINGTON W-2 P-2')",329
"('490175', 'PIKE CREEK TOWNSHIP')",632
"('820240', 'OAKDALE P-4')",2026
"('130040', 'FRANCONIA TWP')",1077
"('860125', 'MONTICELLO')",7079
"('520055', 'NEW SWEDEN TOWNSHIP')",182
"('510015', 'BONDIN TWP')",188
"('272490', 'PLYMOUTH W-4 P-19')",1468
"('640050', 'JOHNSONVILLE TWP.')",66
"('760105', 'MARYSLAND TWP.')",44
"('20340', 'BLAINE W-1 P-8')",1299
"('560110', 'DORA TWP')",538
"('270030', 'BLOOMINGTON W-1 P-14')",1894
"('60035', 'CLINTON')",211
"('840100', 'MANSTON TWP.')",39
"('280045', 'HOKAH')",320
"('620130', 'MAPLEWOOD P-01')",1070
"('430150', 'WINSTED TOWNSHIP')",624
"('820315', 'STILLWATER W-1 P-2')",1723
"('750072', 'MORRIS P-1A')",411
"('400045', 'KASOTA TWP. P-1')",303
"('310290', 'NORE TWP')",24
"('194310', 'SCIOTA TWP')",280
"('621440', 'ST. PAUL W-7 P-02')",1227
"('270325', 'BROOKLYN PARK W-C P-6')",2322
